User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
129992006,2021-10-08 08:21:39,Spot,Dual savings settlement,USDT,100.05984000,""
129992006,2021-10-08 09:24:18,Spot,Dual savings purchase,USDT,-100.00000000,""
129992006,2021-10-08 21:56:08,Spot,Savings purchase,BUSD,-0.00390115,""
129992006,2021-10-11 00:15:05,Spot,Savings Principal redemption,LDDAI,-60.00000000,""
129992006,2021-10-11 00:37:47,Spot,POS savings purchase,BNB,-0.50000000,""
129992006,2021-10-22 00:00:50,Spot,POS savings redemption,BNB,0.50000000,""
