User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
129992006,2021-12-01 12:43:27,Spot,Sell,USDT,127.60000000,""
129992006,2021-12-01 12:43:27,Spot,Fee,BNB,-0.00014994,""
129992006,2021-12-01 12:43:27,Spot,Sell,BNB,-0.20000000,""
